current-state,current-county,origin-state,origin-county,Estimate,MOE
006,073,012,011,133,85
006,075,012,011,53,63
006,077,012,011,66,97
006,081,012,011,21,34
006,085,012,011,393,193
006,095,012,011,83,120
006,097,012,011,18,28
006,111,012,011,88,86
008,005,012,011,198,127
008,013,012,011,99,85
008,014,012,011,16,25
008,031,012,011,191,193
008,035,012,011,25,40
008,041,012,011,96,68
008,051,012,011,5,7
008,059,012,011,41,36
008,069,012,011,58,52
008,077,012,011,15,23
008,123,012,011,75,116
009,001,012,011,80,83
009,003,012,011,371,229
009,009,012,011,52,51
009,011,012,011,29,50
009,013,012,011,23,36
010,003,012,011,5,7
011,001,012,011,219,191
012,001,012,011,"1,520",369
012,003,012,011,23,30
012,005,012,011,277,268
012,007,012,011,86,68
012,009,012,011,977,335
012,013,012,011,23,28
012,015,012,011,819,290
012,017,012,011,271,112
012,019,012,011,934,539
012,021,012,011,971,470
012,023,012,011,175,81
012,027,012,011,33,52
012,029,012,011,2,4
012,031,012,011,"1,670",401
012,033,012,011,222,98
012,035,012,011,108,74
012,037,012,011,26,29
012,039,012,011,37,43
012,041,012,011,106,56
012,043,012,011,63,39
012,045,012,011,16,20
012,047,012,011,97,56
012,049,012,011,5,11
012,051,012,011,5,10
012,053,012,011,183,87
012,055,012,011,225,146
012,057,012,011,"2,219",603
012,061,012,011,415,275
012,063,012,011,22,29
012,067,012,011,24,25
012,069,012,011,744,376
012,071,012,011,"1,523",486
012,073,012,011,"1,647",453
012,075,012,011,25,28
012,077,012,011,15,17
012,079,012,011,60,42
012,081,012,011,266,127
012,083,012,011,759,340
012,085,012,011,423,192
012,086,012,011,"10,772","1,251"
012,087,012,011,313,146
012,089,012,011,95,79
012,091,012,011,40,46
012,093,012,011,90,54
012,095,012,011,"3,283",571
012,097,012,011,416,207
012,099,012,011,"14,194","1,333"
012,101,012,011,247,124
012,103,012,011,604,241
012,105,012,011,805,300
012,107,012,011,25,41
012,109,012,011,396,265
012,111,012,011,"2,327",920
012,113,012,011,47,43
012,115,012,011,244,140
012,117,012,011,817,369
012,119,012,011,171,146
012,121,012,011,124,79
012,123,012,011,72,49
012,125,012,011,22,25
012,127,012,011,632,285
012,129,012,011,11,16
012,131,012,011,11,13
013,021,012,011,72,60
013,033,012,011,25,38
013,039,012,011,10,16
013,049,012,011,6,12
013,051,012,011,43,35
013,057,012,011,23,44
013,059,012,011,13,26
013,063,012,011,24,36
013,067,012,011,473,384
013,069,012,011,11,19
013,071,012,011,135,188
013,073,012,011,21,39
013,077,012,011,35,39
013,083,012,011,6,13
013,089,012,011,177,121
013,095,012,011,79,121
013,097,012,011,65,82
013,107,012,011,5,10
013,111,012,011,5,10
013,117,012,011,498,745
013,121,012,011,"1,066",783
013,127,012,011,14,21
013,129,012,011,4,7
013,133,012,011,18,26
013,135,012,011,580,389
013,139,012,011,28,42
013,151,012,011,32,41
013,159,012,011,24,38
013,165,012,011,8,13
013,179,012,011,105,108
013,185,012,011,68,82
013,187,012,011,15,21
013,215,012,011,61,73
013,217,012,011,18,29
013,223,012,011,49,74
013,237,012,011,58,95
013,245,012,011,39,38
013,247,012,011,7,14
013,259,012,011,19,17
013,283,012,011,13,16
013,291,012,011,26,37
013,297,012,011,53,51
013,303,012,011,2,2
013,311,012,011,6,10
015,001,012,011,17,27
015,003,012,011,22,23
017,005,012,011,34,49
017,011,012,011,2,3
017,017,012,011,26,40
017,019,012,011,87,133
017,021,012,011,8,13
017,031,012,011,551,279
017,033,012,011,3,5
017,043,012,011,117,110
017,081,012,011,3,6
017,089,012,011,11,14
017,091,012,011,9,12
017,097,012,011,65,50
017,113,012,011,5,9
017,117,012,011,14,23
017,119,012,011,7,13
017,141,012,011,4,6
017,143,012,011,64,55
017,157,012,011,2,6
017,183,012,011,3,5
017,187,012,011,18,19
017,201,012,011,43,36
018,003,012,011,41,41
018,011,012,011,112,163
018,035,012,011,21,27
018,045,012,011,8,13
018,057,012,011,233,250
018,059,012,011,35,54
018,063,012,011,46,47
018,067,012,011,9,15
018,083,012,011,3,5
018,089,012,011,11,17
018,091,012,011,8,14
018,095,012,011,7,12
018,097,012,011,70,84
018,139,012,011,5,9
018,141,012,011,46,44
018,157,012,011,20,22
018,167,012,011,18,29
018,177,012,011,20,22
019,045,012,011,8,16
019,053,012,011,15,25
019,057,012,011,4,10
019,087,012,011,17,26
019,109,012,011,11,18
019,113,012,011,17,28
019,153,012,011,132,138
019,163,012,011,35,60
020,015,012,011,41,63
020,025,012,011,6,9
020,045,012,011,13,19
020,057,012,011,7,13
020,061,012,011,22,39
020,091,012,011,85,88
020,193,012,011,5,10
021,037,012,011,47,35
021,047,012,011,8,15
021,049,012,011,29,48
021,067,012,011,136,151
021,093,012,011,12,18
021,101,012,011,2,4
021,111,012,011,127,113
021,117,012,011,30,44
021,121,012,011,1,2
021,163,012,011,52,84
021,225,012,011,36,45
022,003,012,011,33,47
022,009,012,011,12,15
022,019,012,011,37,57
022,033,012,011,38,46
022,039,012,011,21,38
022,071,012,011,46,33
022,103,012,011,67,69
022,115,012,011,2,5
023,003,012,011,1,4
023,005,012,011,41,46
023,009,012,011,6,7
023,011,012,011,27,67
023,019,012,011,91,94
023,031,012,011,16,22
024,003,012,011,273,229
024,005,012,011,8,13
024,013,012,011,14,21
024,025,012,011,103,89
024,027,012,011,34,57
024,031,012,011,172,83
024,033,012,011,84,52
024,035,012,011,69,70
024,037,012,011,36,53
024,045,012,011,67,75
024,510,012,011,63,44
025,001,012,011,18,27
025,003,012,011,28,28
025,005,012,011,65,57
025,009,012,011,106,90
025,013,012,011,65,57
025,015,012,011,9,18
025,017,012,011,392,209
025,021,012,011,32,34
025,023,012,011,244,170
025,025,012,011,319,122
025,027,012,011,131,103
026,001,012,011,6,8
026,005,012,011,7,14
026,015,012,011,4,7
026,021,012,011,15,14
026,023,012,011,36,55
026,065,012,011,26,42
026,075,012,011,17,26
026,091,012,011,6,11
026,093,012,011,17,20
026,099,012,011,36,34
026,103,012,011,3,6
026,115,012,011,60,62
026,117,012,011,4,6
026,119,012,011,10,13
026,121,012,011,30,46
026,125,012,011,340,197
026,137,012,011,9,14
026,141,012,011,2,3
026,143,012,011,61,91
026,145,012,011,9,16
026,151,012,011,7,10
026,159,012,011,25,29
026,161,012,011,120,101
026,163,012,011,342,259
027,017,012,011,5,6
027,027,012,011,17,29
027,037,012,011,5,8
027,053,012,011,73,61
027,109,012,011,6,10
027,123,012,011,10,16
027,131,012,011,32,36
027,145,012,011,19,19
027,163,012,011,4,5
028,003,012,011,9,14
028,005,012,011,25,40
028,035,012,011,33,36
028,047,012,011,61,49
028,049,012,011,38,53
028,059,012,011,78,82
028,105,012,011,30,50
028,107,012,011,4,6
028,121,012,011,1,3
029,019,012,011,124,192
029,021,012,011,9,13
029,037,012,011,55,81
029,053,012,011,7,11
029,169,012,011,27,44
029,189,012,011,35,41
029,213,012,011,22,38
030,035,012,011,11,16
030,049,012,011,21,33
030,081,012,011,10,15
031,045,012,011,86,99
031,055,012,011,17,26
031,079,012,011,5,9
031,105,012,011,1,3
031,109,012,011,35,56
031,111,012,011,4,8
031,113,012,011,1,3
031,145,012,011,5,10
032,003,012,011,371,239
032,031,012,011,30,46
033,003,012,011,9,13
033,005,012,011,21,37
033,009,012,011,43,67
033,011,012,011,86,79
033,015,012,011,155,140
033,017,012,011,13,19
033,019,012,011,6,12
034,001,012,011,7,10
034,003,012,011,106,120
034,005,012,011,75,51
034,007,012,011,34,41
034,009,012,011,16,17
034,011,012,011,25,28
034,013,012,011,8,14
034,015,012,011,66,68
034,017,012,011,160,141
034,021,012,011,140,120
034,023,012,011,131,153
034,025,012,011,62,44
034,029,012,011,227,225
034,031,012,011,11,17
034,039,012,011,83,106
034,041,012,011,4,7
035,001,012,011,31,36
035,005,012,011,7,15
035,028,012,011,11,16
035,035,012,011,9,14
035,049,012,011,6,11
035,061,012,011,11,18
036,005,012,011,57,50
036,007,012,011,8,15
036,013,012,011,23,31
036,015,012,011,5,7
036,017,012,011,41,52
036,023,012,011,33,37
036,025,012,011,9,14
036,027,012,011,11,17
036,029,012,011,92,79
036,033,012,011,4,4
036,037,012,011,2,3
036,043,012,011,6,6
036,045,012,011,47,42
036,047,012,011,484,237
036,049,012,011,6,10
036,051,012,011,3,5
036,053,012,011,8,13
036,055,012,011,125,149
036,059,012,011,181,103
036,061,012,011,384,132
036,065,012,011,6,11
036,067,012,011,17,24
036,071,012,011,155,153
036,073,012,011,17,22
036,075,012,011,11,17
036,081,012,011,181,142
036,085,012,011,33,32
036,087,012,011,197,212
036,091,012,011,121,116
036,093,012,011,5,8
036,101,012,011,20,30
036,103,012,011,170,96
036,105,012,011,5,10
036,109,012,011,53,45
036,113,012,011,8,14
036,119,012,011,204,101
037,011,012,011,2,3
037,021,012,011,154,101
037,023,012,011,11,19
037,025,012,011,13,22
037,031,012,011,10,16
037,035,012,011,38,49
037,045,012,011,34,53
037,047,012,011,51,76
037,049,012,011,1,8
037,051,012,011,92,95
037,061,012,011,52,84
037,067,012,011,59,56
037,071,012,011,80,76
037,081,012,011,29,33
037,089,012,011,75,61
037,097,012,011,16,20
037,101,012,011,65,89
037,103,012,011,2,4
037,113,012,011,7,8
037,119,012,011,424,250
037,125,012,011,27,29
037,131,012,011,3,4
037,133,012,011,143,152
037,135,012,011,315,305
037,145,012,011,8,14
037,147,012,011,264,251
037,149,012,011,3,4
037,161,012,011,25,37
037,173,012,011,62,100
037,175,012,011,43,50
037,179,012,011,21,34
037,183,012,011,172,137
037,189,012,011,14,15
037,191,012,011,48,70
037,193,012,011,10,17
037,195,012,011,22,35
038,017,012,011,17,27
038,035,012,011,8,13
038,097,012,011,5,6
039,017,012,011,9,14
039,021,012,011,8,13
039,025,012,011,37,44
039,035,012,011,115,108
039,043,012,011,14,23
039,045,012,011,17,36
039,049,012,011,83,74
039,057,012,011,35,55
039,061,012,011,51,73
039,063,012,011,1,2
039,067,012,011,1,3
039,081,012,011,32,43
039,087,012,011,33,39
039,091,012,011,19,29
039,093,012,011,17,26
039,095,012,011,31,34
039,099,012,011,1,5
039,103,012,011,21,31
039,107,012,011,4,11
039,123,012,011,44,72
039,133,012,011,13,16
039,147,012,011,1,3
039,151,012,011,3,4
039,153,012,011,63,47
039,155,012,011,11,18
039,173,012,011,28,44
040,027,012,011,8,15
040,031,012,011,21,41
040,035,012,011,13,17
040,047,012,011,22,35
040,071,012,011,7,9
040,109,012,011,168,216
040,143,012,011,9,13
041,019,012,011,78,125
041,029,012,011,61,80
041,039,012,011,9,15
041,051,012,011,179,110
041,067,012,011,23,36
042,001,012,011,11,14
042,003,012,011,124,96
042,007,012,011,6,11
042,009,012,011,4,6
042,011,012,011,169,150
042,013,012,011,33,35
042,015,012,011,3,5
042,017,012,011,68,106
042,021,012,011,11,26
042,027,012,011,50,47
042,029,012,011,135,122
042,039,012,011,16,25
042,043,012,011,27,43
042,045,012,011,76,85
042,049,012,011,43,57
042,053,012,011,3,5
042,069,012,011,5,9
042,071,012,011,18,19
042,077,012,011,36,44
042,079,012,011,39,36
042,081,012,011,41,53
042,083,012,011,4,8
042,085,012,011,18,22
042,091,012,011,110,65
042,095,012,011,22,25
042,097,012,011,2,4
042,101,012,011,170,90
042,127,012,011,3,5
042,129,012,011,22,25
042,133,012,011,29,35
044,003,012,011,78,121
044,005,012,011,37,47
044,007,012,011,93,75
045,003,012,011,25,40
045,013,012,011,33,28
045,015,012,011,8,16
045,019,012,011,126,176
045,025,012,011,15,21
045,027,012,011,10,16
045,035,012,011,160,159
045,041,012,011,20,18
045,045,012,011,259,312
045,055,012,011,29,37
045,057,012,011,23,34
045,063,012,011,17,29
045,075,012,011,23,32
045,079,012,011,82,61
045,083,012,011,108,90
045,091,012,011,89,63
046,007,012,011,2,4
046,013,012,011,1,3
046,027,012,011,45,59
046,083,012,011,16,23
046,109,012,011,5,6
047,011,012,011,9,14
047,017,012,011,5,9
047,019,012,011,12,20
047,035,012,011,19,31
047,037,012,011,278,246
047,057,012,011,36,56
047,065,012,011,7,10
047,093,012,011,328,297
047,115,012,011,9,15
047,119,012,011,40,67
047,125,012,011,7,16
047,153,012,011,11,17
047,155,012,011,21,35
047,157,012,011,379,213
047,165,012,011,16,24
047,171,012,011,15,25
047,181,012,011,30,46
047,187,012,011,84,106
048,005,012,011,6,12
048,027,012,011,256,383
048,029,012,011,141,102
048,059,012,011,9,14
048,071,012,011,19,31
048,077,012,011,9,13
048,085,012,011,568,427
048,099,012,011,17,30
048,113,012,011,311,160
048,121,012,011,293,195
048,141,012,011,114,115
048,157,012,011,300,319
048,167,012,011,26,40
048,181,012,011,36,56
048,201,012,011,277,161
048,203,012,011,25,33
048,215,012,011,8,16
048,245,012,011,16,25
048,257,012,011,16,31
048,303,012,011,12,18
048,309,012,011,57,83
048,329,012,011,81,91
048,339,012,011,36,63
048,347,012,011,6,11
048,349,012,011,15,23
048,355,012,011,16,26
048,409,012,011,9,14
048,439,012,011,172,121
048,441,012,011,100,148
048,445,012,011,27,41
048,453,012,011,167,92
048,479,012,011,15,24
048,485,012,011,74,105
048,491,012,011,29,36
049,035,012,011,43,48
049,039,012,011,1,4
049,043,012,011,10,16
049,049,012,011,16,25
050,007,012,011,87,98
050,021,012,011,14,18
050,023,012,011,12,20
050,025,012,011,11,11
050,027,012,011,20,25
051,003,012,011,6,10
051,013,012,011,26,32
051,015,012,011,88,147
051,019,012,011,48,75
051,031,012,011,34,54
051,041,012,011,31,36
051,059,012,011,120,78
051,065,012,011,16,32
051,087,012,011,50,76
051,091,012,011,3,5
051,099,012,011,8,16
051,107,012,011,45,74
051,131,012,011,21,35
051,153,012,011,12,18
051,183,012,011,8,12
051,187,012,011,22,38
051,199,012,011,15,29
051,510,012,011,19,23
051,550,012,011,35,51
051,610,012,011,8,12
051,650,012,011,60,93
051,660,012,011,19,30
051,700,012,011,37,46
051,710,012,011,210,145
051,760,012,011,3,7
051,770,012,011,39,46
051,790,012,011,5,12
051,810,012,011,28,55
051,830,012,011,11,17
053,009,012,011,31,34
053,027,012,011,6,10
053,029,012,011,5,9
053,031,012,011,14,22
053,033,012,011,255,140
053,041,012,011,20,34
053,049,012,011,18,30
053,053,012,011,129,75
053,061,012,011,18,28
053,063,012,011,16,31
053,069,012,011,2,4
053,073,012,011,28,47
053,075,012,011,30,32
054,003,012,011,36,43
054,037,012,011,18,23
054,039,012,011,6,13
054,061,012,011,49,50
054,071,012,011,9,14
054,097,012,011,22,28
055,009,012,011,14,17
055,017,012,011,11,13
055,021,012,011,15,13
055,025,012,011,108,73
055,039,012,011,20,30
055,059,012,011,36,57
055,079,012,011,13,16
055,081,012,011,1,4
055,111,012,011,6,11
055,137,012,011,3,4
056,039,012,011,4,8
072,001,012,011,12,20
072,017,012,011,10,18
072,021,012,011,18,21
072,031,012,011,24,38
072,047,012,011,34,58
072,061,012,011,82,130
072,071,012,011,15,24
072,093,012,011,25,40
072,097,012,011,23,37
072,127,012,011,81,90
072,143,012,011,2,6
001,061,012,013,20,33
001,073,012,013,16,25
001,109,012,013,4,5
012,003,012,013,21,20
012,005,012,013,192,293
012,007,012,013,13,20
012,023,012,013,24,25
012,027,012,013,36,43
012,029,012,013,7,11
012,033,012,013,7,10
012,037,012,013,42,36
012,039,012,013,3,5
012,045,012,013,7,11
012,057,012,013,85,133
012,059,012,013,11,15
012,063,012,013,158,141
012,065,012,013,16,23
012,069,012,013,5,10
012,073,012,013,25,26
012,077,012,013,92,88
012,079,012,013,26,30
012,081,012,013,14,27
012,083,012,013,6,12
012,085,012,013,22,22
012,086,012,013,14,22
012,091,012,013,9,11
012,097,012,013,16,26
012,099,012,013,37,42
012,103,012,013,46,64
012,105,012,013,20,22
012,113,012,013,66,122
012,115,012,013,4,8
012,125,012,013,24,31
012,129,012,013,56,48
012,133,012,013,16,25
013,027,012,013,7,11
013,047,012,013,29,48
013,151,012,013,44,79
017,111,012,013,4,6
017,119,012,013,61,101
020,161,012,013,16,27
027,123,012,013,12,19
055,125,012,013,7,10
001,003,012,015,41,68
001,069,012,015,4,6
001,081,012,015,10,19
004,013,012,015,41,52
005,031,012,015,21,35
005,119,012,015,11,17
006,023,012,015,4,5
006,033,012,015,63,99
006,037,012,015,94,106
006,065,012,015,79,120
006,071,012,015,10,23
006,077,012,015,101,165
006,085,012,015,5,11
008,005,012,015,11,16
009,001,012,015,8,17
009,003,012,015,25,39
009,009,012,015,73,80
009,013,012,015,33,37
009,015,012,015,8,13
010,003,012,015,8,12
011,001,012,015,39,49
012,001,012,015,87,50
012,005,012,015,7,13
012,007,012,015,17,26
012,009,012,015,48,49
012,011,012,015,75,88
012,017,012,015,331,191
012,019,012,015,563,527
012,021,012,015,77,60
012,023,012,015,15,18
012,027,012,015,191,123
012,029,012,015,95,117
012,031,012,015,26,27
012,033,012,015,37,53
012,039,012,015,12,18
012,047,012,015,44,34
012,049,012,015,24,25
012,053,012,015,80,88
012,055,012,015,30,37
012,057,012,015,189,91
012,063,012,015,77,42
012,069,012,015,11,15
012,071,012,015,697,215
012,073,012,015,118,131
012,077,012,015,10,14
012,081,012,015,177,122
012,083,012,015,28,36
012,085,012,015,10,13
012,086,012,015,131,65
012,093,012,015,3,8
012,095,012,015,241,121
012,099,012,015,259,117
012,101,012,015,94,74
012,103,012,015,101,75
012,105,012,015,196,118
012,107,012,015,1,2
012,115,012,015,"1,214",313
012,117,012,015,36,50
012,119,012,015,47,50
012,121,012,015,3,7
012,123,012,015,24,27
012,131,012,015,3,7
012,133,012,015,24,33
013,049,012,015,7,13
013,115,012,015,11,23
013,153,012,015,80,100
013,169,012,015,21,33
013,175,012,015,28,45
013,297,012,015,2,4
017,031,012,015,28,33
017,037,012,015,14,22
017,043,012,015,26,29
017,097,012,015,27,43
017,113,012,015,6,9
017,203,012,015,7,11
018,003,012,015,35,56
018,011,012,015,35,45
018,039,012,015,7,12
018,097,012,015,34,33
018,131,012,015,2,7
018,183,012,015,27,42
019,045,012,015,1,2
020,091,012,015,17,27
021,021,012,015,17,24
021,077,012,015,10,15
021,199,012,015,35,55
023,015,012,015,8,11
023,027,012,015,4,7
023,029,012,015,13,10
023,031,012,015,11,15
024,023,012,015,40,54
024,029,012,015,2,4
024,031,012,015,1,3
024,033,012,015,23,40
024,037,012,015,1,3
025,001,012,015,12,20
025,003,012,015,7,10
025,005,012,015,47,67
025,009,012,015,15,18
025,013,012,015,17,26
025,015,012,015,10,16
025,017,012,015,66,66
025,021,012,015,10,13
025,023,012,015,48,57
025,027,012,015,10,23
026,009,012,015,3,4
026,015,012,015,40,59
026,025,012,015,32,49
026,031,012,015,17,24
026,035,012,015,17,26
026,037,012,015,33,47
026,049,012,015,19,29
026,081,012,015,7,12
026,089,012,015,3,4
026,091,012,015,12,18
026,093,012,015,11,16
026,099,012,015,8,13
026,101,012,015,34,46
026,115,012,015,42,68
026,125,012,015,32,39
026,129,012,015,11,17
026,161,012,015,5,10
026,163,012,015,8,12
027,035,012,015,7,11
